Timestamp,City,Temperature,Humidity,Heat Index,Lat,Lon
2026-03-31 23:00:00,Pyay,28.6,73,33.9,18.8239,95.2247
2026-04-01 00:00:00,Pyay,28.7,69,33.5,18.8239,95.2247
2026-04-01 01:00:00,Pyay,27.5,75,32.2,18.8239,95.2247
2026-04-01 02:00:00,Pyay,26.2,84,31.4,18.8239,95.2247
2026-04-01 03:00:00,Pyay,26.1,85,31.3,18.8239,95.2247
2026-04-01 04:00:00,Pyay,26.1,83,31.1,18.8239,95.2247
2026-04-01 05:00:00,Pyay,26.2,80,31.1,18.8239,95.2247
2026-04-01 06:00:00,Pyay,25.9,79,30.7,18.8239,95.2247
2026-04-01 07:00:00,Pyay,27.0,79,32.3,18.8239,95.2247
2026-04-01 08:00:00,Pyay,29.0,62,32.8,18.8239,95.2247
2026-04-01 09:00:00,Pyay,31.0,49,33.9,18.8239,95.2247
2026-04-01 10:00:00,Pyay,32.9,42,36.7,18.8239,95.2247
2026-04-01 11:00:00,Pyay,34.8,37,39.5,18.8239,95.2247
2026-04-01 12:00:00,Pyay,36.7,31,42.0,18.8239,95.2247
2026-04-01 13:00:00,Pyay,38.1,27,42.7,18.8239,95.2247
2026-04-01 14:00:00,Pyay,38.8,23,41.0,18.8239,95.2247
2026-04-01 15:00:00,Pyay,38.6,22,39.2,18.8239,95.2247
2026-04-01 16:00:00,Pyay,37.8,25,38.0,18.8239,95.2247
2026-04-01 17:00:00,Pyay,36.5,31,37.0,18.8239,95.2247
2026-04-01 18:00:00,Pyay,35.4,35,35.6,18.8239,95.2247
2026-04-01 19:00:00,Pyay,33.3,46,35.3,18.8239,95.2247
2026-04-01 20:00:00,Pyay,31.7,53,34.6,18.8239,95.2247
2026-04-01 21:00:00,Pyay,31.0,51,33.6,18.8239,95.2247
2026-04-01 22:00:00,Pyay,29.8,54,32.7,18.8239,95.2247
2026-04-01 23:00:00,Pyay,28.7,58,31.9,18.8239,95.2247
2026-04-02 00:00:00,Pyay,27.6,62,30.7,18.8239,95.2247
2026-04-02 01:00:00,Pyay,25.9,74,29.5,18.8239,95.2247
2026-04-02 02:00:00,Pyay,25.9,76,29.8,18.8239,95.2247
2026-04-02 03:00:00,Pyay,26.0,74,29.9,18.8239,95.2247
2026-04-02 04:00:00,Pyay,25.7,74,29.4,18.8239,95.2247
2026-04-02 05:00:00,Pyay,25.3,75,29.1,18.8239,95.2247
2026-04-02 06:00:00,Pyay,24.9,78,28.8,18.8239,95.2247
2026-04-02 07:00:00,Pyay,26.6,75,31.0,18.8239,95.2247
2026-04-02 08:00:00,Pyay,29.0,59,32.2,18.8239,95.2247
2026-04-02 09:00:00,Pyay,31.1,50,34.3,18.8239,95.2247
2026-04-02 10:00:00,Pyay,33.3,41,37.3,18.8239,95.2247
2026-04-02 11:00:00,Pyay,35.5,35,40.0,18.8239,95.2247
2026-04-02 12:00:00,Pyay,37.2,32,42.5,18.8239,95.2247
2026-04-02 13:00:00,Pyay,38.2,28,42.4,18.8239,95.2247
2026-04-02 14:00:00,Pyay,38.5,27,41.3,18.8239,95.2247
2026-04-02 15:00:00,Pyay,38.2,29,39.9,18.8239,95.2247
2026-04-02 16:00:00,Pyay,38.1,28,39.0,18.8239,95.2247
2026-04-02 17:00:00,Pyay,37.5,28,37.6,18.8239,95.2247
2026-04-02 18:00:00,Pyay,35.7,36,36.1,18.8239,95.2247
2026-04-02 19:00:00,Pyay,33.0,52,35.7,18.8239,95.2247
2026-04-02 20:00:00,Pyay,31.6,56,35.0,18.8239,95.2247
2026-04-02 21:00:00,Pyay,30.8,54,33.9,18.8239,95.2247
2026-04-02 22:00:00,Pyay,29.7,58,33.3,18.8239,95.2247
2026-04-02 23:00:00,Pyay,28.7,62,32.5,18.8239,95.2247
2026-04-03 00:00:00,Pyay,27.7,66,31.3,18.8239,95.2247
2026-04-03 01:00:00,Pyay,26.5,75,30.6,18.8239,95.2247
2026-04-03 02:00:00,Pyay,26.5,74,30.7,18.8239,95.2247
2026-04-03 03:00:00,Pyay,26.5,73,30.6,18.8239,95.2247
2026-04-03 04:00:00,Pyay,26.4,73,30.5,18.8239,95.2247
2026-04-03 05:00:00,Pyay,26.4,71,30.4,18.8239,95.2247
2026-04-03 06:00:00,Pyay,25.8,77,30.1,18.8239,95.2247
2026-04-03 07:00:00,Pyay,27.2,74,32.1,18.8239,95.2247
2026-04-03 08:00:00,Pyay,29.4,58,33.1,18.8239,95.2247
2026-04-03 09:00:00,Pyay,31.4,49,35.1,18.8239,95.2247
2026-04-03 10:00:00,Pyay,33.5,41,38.2,18.8239,95.2247
2026-04-03 11:00:00,Pyay,35.5,36,41.0,18.8239,95.2247
2026-04-03 12:00:00,Pyay,36.8,36,43.2,18.8239,95.2247
2026-04-03 13:00:00,Pyay,38.1,31,43.6,18.8239,95.2247
2026-04-03 14:00:00,Pyay,38.7,29,43.2,18.8239,95.2247
2026-04-03 15:00:00,Pyay,38.8,29,42.0,18.8239,95.2247
2026-04-03 16:00:00,Pyay,38.5,30,40.5,18.8239,95.2247
2026-04-03 17:00:00,Pyay,37.8,31,39.2,18.8239,95.2247
2026-04-03 18:00:00,Pyay,35.5,43,37.6,18.8239,95.2247
2026-04-03 19:00:00,Pyay,33.3,54,36.7,18.8239,95.2247
2026-04-03 20:00:00,Pyay,31.8,62,36.3,18.8239,95.2247
2026-04-03 21:00:00,Pyay,30.5,67,35.2,18.8239,95.2247
2026-04-03 22:00:00,Pyay,29.9,67,34.5,18.8239,95.2247
2026-04-03 23:00:00,Pyay,29.3,68,33.8,18.8239,95.2247
2026-04-04 00:00:00,Pyay,28.6,70,33.1,18.8239,95.2247
2026-04-04 01:00:00,Pyay,27.9,75,32.8,18.8239,95.2247
2026-04-04 02:00:00,Pyay,27.3,80,32.3,18.8239,95.2247
2026-04-04 03:00:00,Pyay,27.0,81,32.1,18.8239,95.2247
2026-04-04 04:00:00,Pyay,26.8,80,31.7,18.8239,95.2247
2026-04-04 05:00:00,Pyay,26.6,80,31.4,18.8239,95.2247
2026-04-04 06:00:00,Pyay,26.3,81,31.1,18.8239,95.2247
2026-04-04 07:00:00,Pyay,27.8,75,32.5,18.8239,95.2247
2026-04-04 08:00:00,Pyay,29.5,63,33.1,18.8239,95.2247
2026-04-04 09:00:00,Pyay,31.1,58,35.3,18.8239,95.2247
2026-04-04 10:00:00,Pyay,32.9,52,38.3,18.8239,95.2247
2026-04-04 11:00:00,Pyay,34.9,45,40.8,18.8239,95.2247
2026-04-04 12:00:00,Pyay,36.7,40,42.8,18.8239,95.2247
2026-04-04 13:00:00,Pyay,38.0,35,43.3,18.8239,95.2247
2026-04-04 14:00:00,Pyay,38.6,33,42.8,18.8239,95.2247
2026-04-04 15:00:00,Pyay,38.6,31,40.6,18.8239,95.2247
2026-04-04 16:00:00,Pyay,37.1,37,38.7,18.8239,95.2247
2026-04-04 17:00:00,Pyay,35.4,46,38.4,18.8239,95.2247
2026-04-04 18:00:00,Pyay,34.3,49,37.4,18.8239,95.2247
2026-04-04 19:00:00,Pyay,32.3,58,35.9,18.8239,95.2247
2026-04-04 20:00:00,Pyay,30.9,65,35.3,18.8239,95.2247
2026-04-04 21:00:00,Pyay,30.0,67,34.3,18.8239,95.2247
2026-04-04 22:00:00,Pyay,29.5,67,33.8,18.8239,95.2247
2026-04-04 23:00:00,Pyay,28.9,68,33.2,18.8239,95.2247
2026-04-05 00:00:00,Pyay,28.0,72,32.5,18.8239,95.2247
2026-04-05 01:00:00,Pyay,27.3,75,31.7,18.8239,95.2247
2026-04-05 02:00:00,Pyay,26.8,76,31.1,18.8239,95.2247
2026-04-05 03:00:00,Pyay,26.5,78,30.7,18.8239,95.2247
2026-04-05 04:00:00,Pyay,26.2,78,30.3,18.8239,95.2247
2026-04-05 05:00:00,Pyay,26.0,78,30.1,18.8239,95.2247
2026-04-05 06:00:00,Pyay,25.8,79,29.9,18.8239,95.2247
2026-04-05 07:00:00,Pyay,27.2,74,30.9,18.8239,95.2247
2026-04-05 08:00:00,Pyay,29.0,67,32.4,18.8239,95.2247
2026-04-05 09:00:00,Pyay,31.0,58,34.5,18.8239,95.2247
2026-04-05 10:00:00,Pyay,32.8,52,37.3,18.8239,95.2247
2026-04-05 11:00:00,Pyay,34.5,46,39.2,18.8239,95.2247
2026-04-05 12:00:00,Pyay,36.2,41,41.5,18.8239,95.2247
2026-04-05 13:00:00,Pyay,37.6,38,43.0,18.8239,95.2247
2026-04-05 14:00:00,Pyay,38.6,33,42.3,18.8239,95.2247
2026-04-05 15:00:00,Pyay,39.1,31,41.1,18.8239,95.2247
2026-04-05 16:00:00,Pyay,38.2,32,39.0,18.8239,95.2247
2026-04-05 17:00:00,Pyay,35.3,44,36.8,18.8239,95.2247
2026-04-05 18:00:00,Pyay,33.5,49,35.5,18.8239,95.2247
2026-04-05 19:00:00,Pyay,31.5,57,34.3,18.8239,95.2247
2026-04-05 20:00:00,Pyay,30.3,61,33.8,18.8239,95.2247
2026-04-05 21:00:00,Pyay,29.5,61,33.1,18.8239,95.2247
2026-04-05 22:00:00,Pyay,28.6,63,32.1,18.8239,95.2247
2026-04-05 23:00:00,Pyay,27.6,69,31.6,18.8239,95.2247
2026-04-06 00:00:00,Pyay,26.7,75,30.8,18.8239,95.2247
2026-04-06 01:00:00,Pyay,26.5,76,30.7,18.8239,95.2247
2026-04-06 02:00:00,Pyay,26.2,78,30.6,18.8239,95.2247
2026-04-06 03:00:00,Pyay,25.9,80,30.1,18.8239,95.2247
2026-04-06 04:00:00,Pyay,25.6,80,29.7,18.8239,95.2247
2026-04-06 05:00:00,Pyay,25.4,80,29.3,18.8239,95.2247
2026-04-06 06:00:00,Pyay,25.3,80,29.1,18.8239,95.2247
2026-04-06 07:00:00,Pyay,26.8,74,30.3,18.8239,95.2247
2026-04-06 08:00:00,Pyay,28.8,66,32.1,18.8239,95.2247
2026-04-06 09:00:00,Pyay,30.8,57,34.5,18.8239,95.2247
2026-04-06 10:00:00,Pyay,32.6,52,37.7,18.8239,95.2247
2026-04-06 11:00:00,Pyay,34.5,47,40.2,18.8239,95.2247
2026-04-06 12:00:00,Pyay,36.3,42,42.0,18.8239,95.2247
2026-04-06 13:00:00,Pyay,37.7,37,42.6,18.8239,95.2247
2026-04-06 14:00:00,Pyay,38.3,32,40.8,18.8239,95.2247
2026-04-06 15:00:00,Pyay,38.7,31,40.0,18.8239,95.2247
2026-04-06 16:00:00,Pyay,37.0,36,37.6,18.8239,95.2247
2026-04-06 17:00:00,Pyay,34.4,46,35.9,18.8239,95.2247
2026-04-06 18:00:00,Pyay,32.6,50,34.4,18.8239,95.2247
2026-04-06 19:00:00,Pyay,30.8,58,33.5,18.8239,95.2247
2026-04-06 20:00:00,Pyay,29.8,61,33.3,18.8239,95.2247
2026-04-06 21:00:00,Pyay,29.2,63,33.2,18.8239,95.2247
2026-04-06 22:00:00,Pyay,28.2,68,32.4,18.8239,95.2247
2026-04-06 23:00:00,Pyay,27.3,74,31.7,18.8239,95.2247
2026-04-07 00:00:00,Pyay,27.1,73,31.2,18.8239,95.2247
2026-04-07 01:00:00,Pyay,26.8,72,30.7,18.8239,95.2247
2026-04-07 02:00:00,Pyay,26.5,73,30.3,18.8239,95.2247
2026-04-07 03:00:00,Pyay,26.1,74,29.9,18.8239,95.2247
2026-04-07 04:00:00,Pyay,25.7,75,29.6,18.8239,95.2247
2026-04-07 05:00:00,Pyay,25.4,77,29.2,18.8239,95.2247
2026-04-07 06:00:00,Pyay,25.1,79,29.0,18.8239,95.2247
2026-04-07 07:00:00,Pyay,26.5,73,30.3,18.8239,95.2247
2026-04-07 08:00:00,Pyay,28.6,63,31.8,18.8239,95.2247
2026-04-07 09:00:00,Pyay,30.8,54,33.9,18.8239,95.2247
2026-04-07 10:00:00,Pyay,32.9,47,37.2,18.8239,95.2247
2026-04-07 11:00:00,Pyay,35.1,41,40.4,18.8239,95.2247
2026-04-07 12:00:00,Pyay,36.8,36,42.2,18.8239,95.2247
2026-04-07 13:00:00,Pyay,37.9,31,41.6,18.8239,95.2247
2026-04-07 14:00:00,Pyay,38.5,28,40.2,18.8239,95.2247
2026-04-07 15:00:00,Pyay,38.3,27,38.3,18.8239,95.2247
2026-04-07 16:00:00,Pyay,37.0,30,36.9,18.8239,95.2247
2026-04-07 17:00:00,Pyay,35.0,35,35.1,18.8239,95.2247
2026-04-07 18:00:00,Pyay,33.0,41,33.6,18.8239,95.2247
2026-04-07 19:00:00,Pyay,31.3,47,32.7,18.8239,95.2247
2026-04-07 20:00:00,Pyay,29.7,53,31.9,18.8239,95.2247
2026-04-07 21:00:00,Pyay,28.4,59,31.4,18.8239,95.2247
2026-04-07 22:00:00,Pyay,27.6,64,31.1,18.8239,95.2247
2026-04-07 23:00:00,Pyay,27.0,70,31.2,18.8239,95.2247
2026-04-08 00:00:00,Pyay,26.5,74,30.9,18.8239,95.2247
2026-04-08 01:00:00,Pyay,26.0,78,30.7,18.8239,95.2247
2026-04-08 02:00:00,Pyay,25.6,81,30.3,18.8239,95.2247
2026-04-08 03:00:00,Pyay,25.1,83,29.8,18.8239,95.2247
2026-04-08 04:00:00,Pyay,24.4,86,28.9,18.8239,95.2247
2026-04-08 05:00:00,Pyay,23.8,88,28.1,18.8239,95.2247
2026-04-08 06:00:00,Pyay,24.0,86,28.2,18.8239,95.2247
2026-04-08 07:00:00,Pyay,25.7,75,29.4,18.8239,95.2247
2026-04-08 08:00:00,Pyay,28.3,60,31.2,18.8239,95.2247
2026-04-08 09:00:00,Pyay,30.8,47,33.0,18.8239,95.2247
2026-04-08 10:00:00,Pyay,33.1,38,35.8,18.8239,95.2247
2026-04-08 11:00:00,Pyay,35.3,31,38.1,18.8239,95.2247
2026-04-08 12:00:00,Pyay,37.0,26,39.5,18.8239,95.2247
2026-04-08 13:00:00,Pyay,37.9,25,40.3,18.8239,95.2247
2026-04-08 14:00:00,Pyay,38.2,26,40.0,18.8239,95.2247
2026-04-08 15:00:00,Pyay,37.8,29,38.7,18.8239,95.2247
2026-04-08 16:00:00,Pyay,36.4,35,37.2,18.8239,95.2247
2026-04-08 17:00:00,Pyay,34.3,43,35.7,18.8239,95.2247
2026-04-08 18:00:00,Pyay,32.5,50,34.3,18.8239,95.2247
2026-04-08 19:00:00,Pyay,31.2,55,33.6,18.8239,95.2247
2026-04-08 20:00:00,Pyay,30.0,60,33.3,18.8239,95.2247
2026-04-08 21:00:00,Pyay,29.1,64,32.9,18.8239,95.2247
2026-04-08 22:00:00,Pyay,28.2,69,32.5,18.8239,95.2247
2026-04-08 23:00:00,Pyay,27.4,75,32.3,18.8239,95.2247
2026-04-09 00:00:00,Pyay,26.9,79,32.0,18.8239,95.2247
2026-04-09 01:00:00,Pyay,25.6,84,30.4,18.8239,95.2247
2026-04-09 02:00:00,Pyay,25.4,82,29.8,18.8239,95.2247
2026-04-09 03:00:00,Pyay,25.2,81,29.5,18.8239,95.2247
2026-04-09 04:00:00,Pyay,24.8,82,29.0,18.8239,95.2247
2026-04-09 05:00:00,Pyay,24.5,84,28.7,18.8239,95.2247
2026-04-09 06:00:00,Pyay,24.8,82,29.0,18.8239,95.2247
2026-04-09 07:00:00,Pyay,26.4,75,30.5,18.8239,95.2247
2026-04-09 08:00:00,Pyay,28.7,64,32.3,18.8239,95.2247
2026-04-09 09:00:00,Pyay,31.0,55,34.5,18.8239,95.2247
2026-04-09 10:00:00,Pyay,33.2,48,37.6,18.8239,95.2247
2026-04-09 11:00:00,Pyay,35.4,42,40.3,18.8239,95.2247
2026-04-09 12:00:00,Pyay,37.0,37,41.7,18.8239,95.2247
2026-04-09 13:00:00,Pyay,38.1,32,41.4,18.8239,95.2247
2026-04-09 14:00:00,Pyay,38.6,29,40.2,18.8239,95.2247
2026-04-09 15:00:00,Pyay,38.4,28,38.3,18.8239,95.2247
2026-04-09 16:00:00,Pyay,36.8,32,36.7,18.8239,95.2247
2026-04-09 17:00:00,Pyay,34.4,40,34.9,18.8239,95.2247
2026-04-09 18:00:00,Pyay,32.3,47,33.3,18.8239,95.2247
2026-04-09 19:00:00,Pyay,30.9,52,32.6,18.8239,95.2247
2026-04-09 20:00:00,Pyay,29.7,56,32.2,18.8239,95.2247
2026-04-09 21:00:00,Pyay,28.6,61,32.0,18.8239,95.2247
2026-04-09 22:00:00,Pyay,27.6,67,31.5,18.8239,95.2247
2026-04-09 23:00:00,Pyay,26.8,72,30.9,18.8239,95.2247
2026-04-10 00:00:00,Pyay,26.1,77,30.4,18.8239,95.2247
2026-04-10 01:00:00,Pyay,25.8,80,30.2,18.8239,95.2247
2026-04-10 02:00:00,Pyay,25.7,81,30.2,18.8239,95.2247
2026-04-10 03:00:00,Pyay,25.6,82,30.1,18.8239,95.2247
2026-04-10 04:00:00,Pyay,25.3,84,30.0,18.8239,95.2247
2026-04-10 05:00:00,Pyay,25.0,85,29.7,18.8239,95.2247
2026-04-10 06:00:00,Pyay,25.4,83,30.1,18.8239,95.2247
2026-04-10 07:00:00,Pyay,26.9,75,31.4,18.8239,95.2247
2026-04-10 08:00:00,Pyay,29.1,64,33.1,18.8239,95.2247
2026-04-10 09:00:00,Pyay,31.1,55,34.7,18.8239,95.2247
2026-04-10 10:00:00,Pyay,32.8,48,37.1,18.8239,95.2247
2026-04-10 11:00:00,Pyay,34.3,43,38.9,18.8239,95.2247
2026-04-10 12:00:00,Pyay,35.4,40,39.8,18.8239,95.2247
2026-04-10 13:00:00,Pyay,35.9,39,39.6,18.8239,95.2247
2026-04-10 14:00:00,Pyay,35.9,39,38.1,18.8239,95.2247
2026-04-10 15:00:00,Pyay,35.5,41,37.2,18.8239,95.2247
2026-04-10 16:00:00,Pyay,34.6,44,36.2,18.8239,95.2247
2026-04-10 17:00:00,Pyay,33.2,48,34.9,18.8239,95.2247
2026-04-10 18:00:00,Pyay,31.8,52,33.7,18.8239,95.2247
2026-04-10 19:00:00,Pyay,30.6,57,33.2,18.8239,95.2247
2026-04-10 20:00:00,Pyay,29.5,63,33.0,18.8239,95.2247
2026-04-10 21:00:00,Pyay,28.5,68,32.5,18.8239,95.2247
2026-04-10 22:00:00,Pyay,27.7,72,32.0,18.8239,95.2247
2026-04-10 23:00:00,Pyay,27.2,75,31.7,18.8239,95.2247
2026-03-28 00:00:00,Magway,27.3,48,28.3,20.1458,94.9153
2026-03-28 01:00:00,Magway,26.8,50,27.8,20.1458,94.9153
2026-03-28 02:00:00,Magway,26.3,51,27.4,20.1458,94.9153
2026-03-28 03:00:00,Magway,25.8,53,26.9,20.1458,94.9153
2026-03-28 04:00:00,Magway,25.1,56,26.3,20.1458,94.9153
2026-03-28 05:00:00,Magway,24.2,60,25.6,20.1458,94.9153
2026-03-28 06:00:00,Magway,23.4,65,25.0,20.1458,94.9153
2026-03-28 07:00:00,Magway,25.2,63,27.4,20.1458,94.9153
2026-03-28 08:00:00,Magway,28.9,47,30.1,20.1458,94.9153
2026-03-28 09:00:00,Magway,31.8,38,33.1,20.1458,94.9153
2026-03-28 10:00:00,Magway,34.0,35,36.7,20.1458,94.9153
2026-03-28 11:00:00,Magway,36.0,31,39.2,20.1458,94.9153
2026-03-28 12:00:00,Magway,37.3,29,41.3,20.1458,94.9153
2026-03-28 13:00:00,Magway,38.6,24,41.4,20.1458,94.9153
2026-03-28 14:00:00,Magway,39.1,22,39.2,20.1458,94.9153
2026-03-28 15:00:00,Magway,38.7,20,36.3,20.1458,94.9153
2026-03-28 16:00:00,Magway,37.3,21,34.6,20.1458,94.9153
2026-03-28 17:00:00,Magway,35.6,25,33.6,20.1458,94.9153
2026-03-28 18:00:00,Magway,34.1,30,33.3,20.1458,94.9153
2026-03-28 19:00:00,Magway,31.9,38,32.6,20.1458,94.9153
2026-03-28 20:00:00,Magway,30.3,44,31.8,20.1458,94.9153
2026-03-28 21:00:00,Magway,28.9,49,30.7,20.1458,94.9153
2026-03-28 22:00:00,Magway,27.7,52,29.4,20.1458,94.9153
2026-03-28 23:00:00,Magway,26.7,55,28.6,20.1458,94.9153
2026-03-29 00:00:00,Magway,25.4,61,27.7,20.1458,94.9153
2026-03-29 01:00:00,Magway,24.5,64,26.4,20.1458,94.9153
2026-03-29 02:00:00,Magway,23.7,68,25.7,20.1458,94.9153
2026-03-29 03:00:00,Magway,23.3,70,25.3,20.1458,94.9153
2026-03-29 04:00:00,Magway,22.9,72,25.0,20.1458,94.9153
2026-03-29 05:00:00,Magway,22.8,73,25.0,20.1458,94.9153
2026-03-29 06:00:00,Magway,22.0,74,24.0,20.1458,94.9153
2026-03-29 07:00:00,Magway,23.9,73,26.7,20.1458,94.9153
2026-03-29 08:00:00,Magway,28.1,51,30.0,20.1458,94.9153
2026-03-29 09:00:00,Magway,31.0,42,33.2,20.1458,94.9153
2026-03-29 10:00:00,Magway,33.4,35,36.6,20.1458,94.9153
2026-03-29 11:00:00,Magway,35.4,29,38.8,20.1458,94.9153
2026-03-29 12:00:00,Magway,37.1,26,40.8,20.1458,94.9153
2026-03-29 13:00:00,Magway,38.0,26,41.2,20.1458,94.9153
2026-03-29 14:00:00,Magway,38.6,25,39.6,20.1458,94.9153
2026-03-29 15:00:00,Magway,38.9,21,37.6,20.1458,94.9153
2026-03-29 16:00:00,Magway,37.1,29,35.8,20.1458,94.9153
2026-03-29 17:00:00,Magway,35.4,34,34.9,20.1458,94.9153
2026-03-29 18:00:00,Magway,34.1,40,34.6,20.1458,94.9153
2026-03-29 19:00:00,Magway,32.2,47,34.1,20.1458,94.9153
2026-03-29 20:00:00,Magway,30.9,53,33.7,20.1458,94.9153
2026-03-29 21:00:00,Magway,29.5,59,32.9,20.1458,94.9153
2026-03-29 22:00:00,Magway,28.2,64,31.6,20.1458,94.9153
2026-03-29 23:00:00,Magway,27.3,67,30.6,20.1458,94.9153
2026-03-30 00:00:00,Magway,26.6,69,30.0,20.1458,94.9153
2026-03-30 01:00:00,Magway,25.8,72,29.2,20.1458,94.9153
2026-03-30 02:00:00,Magway,24.9,75,28.3,20.1458,94.9153
2026-03-30 03:00:00,Magway,24.1,79,27.7,20.1458,94.9153
2026-03-30 04:00:00,Magway,23.2,84,26.8,20.1458,94.9153
2026-03-30 05:00:00,Magway,22.9,85,26.2,20.1458,94.9153
2026-03-30 06:00:00,Magway,23.1,83,26.4,20.1458,94.9153
2026-03-30 07:00:00,Magway,25.5,77,29.5,20.1458,94.9153
2026-03-30 08:00:00,Magway,29.2,59,32.6,20.1458,94.9153
2026-03-30 09:00:00,Magway,31.8,49,35.4,20.1458,94.9153
2026-03-30 10:00:00,Magway,33.9,42,38.8,20.1458,94.9153
2026-03-30 11:00:00,Magway,35.8,37,41.4,20.1458,94.9153
2026-03-30 12:00:00,Magway,37.0,34,42.2,20.1458,94.9153
2026-03-30 13:00:00,Magway,38.1,29,41.5,20.1458,94.9153
2026-03-30 14:00:00,Magway,39.1,25,40.3,20.1458,94.9153
2026-03-30 15:00:00,Magway,39.1,24,38.1,20.1458,94.9153
2026-03-30 16:00:00,Magway,37.0,31,35.8,20.1458,94.9153
2026-03-30 17:00:00,Magway,35.3,34,34.5,20.1458,94.9153
2026-03-30 18:00:00,Magway,34.1,39,34.6,20.1458,94.9153
2026-03-30 19:00:00,Magway,32.4,44,34.1,20.1458,94.9153
2026-03-30 20:00:00,Magway,31.1,49,33.7,20.1458,94.9153
2026-03-30 21:00:00,Magway,29.8,53,32.6,20.1458,94.9153
2026-03-30 22:00:00,Magway,28.7,56,31.4,20.1458,94.9153
2026-03-30 23:00:00,Magway,27.7,58,30.3,20.1458,94.9153
2026-03-31 00:00:00,Magway,26.7,55,28.7,20.1458,94.9153
2026-03-31 01:00:00,Magway,25.7,58,27.6,20.1458,94.9153
2026-03-31 02:00:00,Magway,24.8,61,26.5,20.1458,94.9153
2026-03-31 03:00:00,Magway,24.3,62,25.9,20.1458,94.9153
2026-03-31 04:00:00,Magway,24.0,64,25.8,20.1458,94.9153
2026-03-31 05:00:00,Magway,23.5,70,25.8,20.1458,94.9153
2026-03-31 06:00:00,Magway,23.2,73,25.6,20.1458,94.9153
2026-03-31 07:00:00,Magway,25.7,68,28.7,20.1458,94.9153
2026-03-31 08:00:00,Magway,29.4,53,31.9,20.1458,94.9153
2026-03-31 09:00:00,Magway,31.6,49,34.4,20.1458,94.9153
2026-03-31 10:00:00,Magway,33.7,44,38.2,20.1458,94.9153
2026-03-31 11:00:00,Magway,35.7,38,41.5,20.1458,94.9153
2026-03-31 12:00:00,Magway,37.4,32,42.7,20.1458,94.9153
2026-03-31 13:00:00,Magway,38.7,27,42.9,20.1458,94.9153
2026-03-31 14:00:00,Magway,39.1,24,42.2,20.1458,94.9153
2026-03-31 15:00:00,Magway,39.2,23,40.1,20.1458,94.9153
2026-03-31 16:00:00,Magway,38.4,25,38.3,20.1458,94.9153
2026-03-31 17:00:00,Magway,36.0,35,36.4,20.1458,94.9153
2026-03-31 18:00:00,Magway,34.7,42,36.3,20.1458,94.9153
2026-03-31 19:00:00,Magway,32.9,49,35.0,20.1458,94.9153
2026-03-31 20:00:00,Magway,31.5,55,34.4,20.1458,94.9153
2026-03-31 21:00:00,Magway,30.4,58,33.7,20.1458,94.9153
2026-03-31 22:00:00,Magway,29.6,62,33.5,20.1458,94.9153
2026-03-31 23:00:00,Magway,28.8,66,33.1,20.1458,94.9153
2026-04-01 00:00:00,Magway,28.6,68,33.5,20.1458,94.9153
2026-04-01 01:00:00,Magway,28.5,68,33.2,20.1458,94.9153
2026-04-01 02:00:00,Magway,27.9,68,32.2,20.1458,94.9153
2026-04-01 03:00:00,Magway,27.0,71,31.2,20.1458,94.9153
2026-04-01 04:00:00,Magway,26.0,76,30.2,20.1458,94.9153
2026-04-01 05:00:00,Magway,25.0,82,29.4,20.1458,94.9153
2026-04-01 06:00:00,Magway,24.9,80,28.8,20.1458,94.9153
2026-04-01 07:00:00,Magway,26.9,75,31.3,20.1458,94.9153
2026-04-01 08:00:00,Magway,30.1,57,33.4,20.1458,94.9153
2026-04-01 09:00:00,Magway,32.6,43,35.0,20.1458,94.9153
2026-04-01 10:00:00,Magway,34.9,35,38.2,20.1458,94.9153
2026-04-01 11:00:00,Magway,36.9,30,40.7,20.1458,94.9153
2026-04-01 12:00:00,Magway,38.7,25,42.9,20.1458,94.9153
2026-04-01 13:00:00,Magway,39.6,22,42.2,20.1458,94.9153
2026-04-01 14:00:00,Magway,40.5,20,41.3,20.1458,94.9153
2026-04-01 15:00:00,Magway,40.6,18,39.3,20.1458,94.9153
2026-04-01 16:00:00,Magway,38.1,27,36.7,20.1458,94.9153
2026-04-01 17:00:00,Magway,36.9,31,36.5,20.1458,94.9153
2026-04-01 18:00:00,Magway,35.2,40,36.4,20.1458,94.9153
2026-04-01 19:00:00,Magway,33.4,47,35.6,20.1458,94.9153
2026-04-01 20:00:00,Magway,32.1,51,35.0,20.1458,94.9153
2026-04-01 21:00:00,Magway,31.0,55,34.5,20.1458,94.9153
2026-04-01 22:00:00,Magway,29.8,61,33.6,20.1458,94.9153
2026-04-01 23:00:00,Magway,28.9,64,32.7,20.1458,94.9153
2026-04-02 00:00:00,Magway,28.0,64,31.5,20.1458,94.9153
2026-04-02 01:00:00,Magway,27.2,66,30.7,20.1458,94.9153
2026-04-02 02:00:00,Magway,26.5,68,29.9,20.1458,94.9153
2026-04-02 03:00:00,Magway,25.5,72,28.9,20.1458,94.9153
2026-04-02 04:00:00,Magway,24.6,76,27.9,20.1458,94.9153
2026-04-02 05:00:00,Magway,24.4,76,27.5,20.1458,94.9153
2026-04-02 06:00:00,Magway,24.5,74,27.6,20.1458,94.9153
2026-04-02 07:00:00,Magway,26.6,70,30.2,20.1458,94.9153
2026-04-02 08:00:00,Magway,29.9,55,32.8,20.1458,94.9153
2026-04-02 09:00:00,Magway,32.7,43,35.7,20.1458,94.9153
