Timestamp,City,Temperature,Humidity,Lat,Lon
2026-03-28 05:00:00,Yangon,22.8,97,16.8409,96.1735
2026-03-28 06:00:00,Yangon,22.8,96,16.8409,96.1735
2026-03-28 07:00:00,Yangon,24.4,91,16.8409,96.1735
2026-03-28 08:00:00,Yangon,26.7,82,16.8409,96.1735
2026-03-28 09:00:00,Yangon,29.5,70,16.8409,96.1735
2026-03-28 10:00:00,Yangon,32.4,56,16.8409,96.1735
2026-03-28 11:00:00,Yangon,34.9,40,16.8409,96.1735
2026-03-28 12:00:00,Yangon,35.8,39,16.8409,96.1735
2026-03-28 13:00:00,Yangon,37.0,35,16.8409,96.1735
2026-03-28 14:00:00,Yangon,37.5,32,16.8409,96.1735
2026-03-28 15:00:00,Yangon,37.5,31,16.8409,96.1735
2026-03-28 16:00:00,Yangon,36.9,30,16.8409,96.1735
2026-03-28 17:00:00,Yangon,36.0,32,16.8409,96.1735
2026-03-28 18:00:00,Yangon,34.8,37,16.8409,96.1735
2026-03-28 19:00:00,Yangon,31.6,59,16.8409,96.1735
2026-03-28 20:00:00,Yangon,29.9,63,16.8409,96.1735
2026-03-28 21:00:00,Yangon,28.7,71,16.8409,96.1735
2026-03-28 22:00:00,Yangon,27.9,79,16.8409,96.1735
2026-03-28 23:00:00,Yangon,27.2,80,16.8409,96.1735
2026-03-29 00:00:00,Yangon,26.2,78,16.8409,96.1735
2026-03-29 01:00:00,Yangon,25.3,79,16.8409,96.1735
2026-03-29 02:00:00,Yangon,24.7,82,16.8409,96.1735
2026-03-29 03:00:00,Yangon,24.2,84,16.8409,96.1735
2026-03-29 04:00:00,Yangon,23.9,86,16.8409,96.1735
2026-03-29 05:00:00,Yangon,23.7,88,16.8409,96.1735
2026-03-29 06:00:00,Yangon,23.6,91,16.8409,96.1735
2026-03-29 07:00:00,Yangon,24.7,88,16.8409,96.1735
2026-03-29 08:00:00,Yangon,26.7,81,16.8409,96.1735
2026-03-29 09:00:00,Yangon,29.3,71,16.8409,96.1735
2026-03-29 10:00:00,Yangon,32.5,53,16.8409,96.1735
2026-03-29 11:00:00,Yangon,34.9,41,16.8409,96.1735
2026-03-29 12:00:00,Yangon,36.4,36,16.8409,96.1735
2026-03-29 13:00:00,Yangon,37.5,31,16.8409,96.1735
2026-03-29 14:00:00,Yangon,38.0,29,16.8409,96.1735
2026-03-29 15:00:00,Yangon,37.8,29,16.8409,96.1735
2026-03-29 16:00:00,Yangon,37.1,29,16.8409,96.1735
2026-03-29 17:00:00,Yangon,36.1,31,16.8409,96.1735
2026-03-29 18:00:00,Yangon,35.1,34,16.8409,96.1735
2026-03-29 19:00:00,Yangon,32.0,47,16.8409,96.1735
2026-03-29 20:00:00,Yangon,30.1,56,16.8409,96.1735
2026-03-29 21:00:00,Yangon,29.0,63,16.8409,96.1735
2026-03-29 22:00:00,Yangon,28.1,70,16.8409,96.1735
